"customer_id","days_since_last_order","order_count","revenue","recency_score","frequency_score","revenue_score","total_score","customer_label"
20702,194,1,1751,3,2,4,"324",At Risk
26974,193,1,1293,3,2,4,"324",At Risk
17548,193,1,1701,3,2,4,"324",At Risk
17561,191,1,1736,3,2,4,"324",At Risk
25436,191,1,1244,3,2,4,"324",At Risk
25492,191,1,1765,3,2,4,"324",At Risk
12902,191,1,2330,3,2,4,"324",At Risk
24685,191,1,2393,3,2,4,"324",At Risk
20684,189,1,1730,3,2,4,"324",At Risk
21246,135,1,1195,3,2,3,"323",At Risk
29186,135,1,603,3,2,3,"323",At Risk
23398,134,1,554,3,2,3,"323",At Risk
18934,134,1,124,3,2,3,"323",At Risk
16220,190,1,563,3,2,3,"323",At Risk
28686,134,1,800,3,2,3,"323",At Risk
19812,156,1,590,3,2,3,"323",At Risk
19806,157,1,120,3,2,3,"323",At Risk
20787,134,1,1134,3,2,3,"323",At Risk
16068,134,1,564,3,2,3,"323",At Risk
28396,164,1,1155,3,2,3,"323",At Risk
21881,134,1,129,3,2,3,"323",At Risk
19203,134,1,540,3,2,3,"323",At Risk
29729,154,1,324,3,2,3,"323",At Risk
20061,190,1,1174,3,2,3,"323",At Risk
29081,190,1,742,3,2,3,"323",At Risk
22641,134,1,589,3,2,3,"323",At Risk
23257,201,1,540,3,2,3,"323",At Risk
20877,134,1,1120,3,2,3,"323",At Risk
26959,134,1,564,3,2,3,"323",At Risk
23187,134,1,575,3,2,3,"323",At Risk
23475,205,1,122,3,2,3,"323",At Risk
15975,134,1,166,3,2,3,"323",At Risk
27690,134,1,575,3,2,3,"323",At Risk
24060,134,1,603,3,2,3,"323",At Risk
23296,161,1,570,3,2,3,"323",At Risk
22471,191,1,561,3,2,3,"323",At Risk
14905,133,1,164,3,2,3,"323",At Risk
26966,187,1,589,3,2,3,"323",At Risk
22298,190,1,578,3,2,3,"323",At Risk
26719,197,1,128,3,2,3,"323",At Risk
20582,187,1,142,3,2,3,"323",At Risk
26892,190,1,554,3,2,3,"323",At Risk
20145,202,1,1184,3,2,3,"323",At Risk
20463,195,1,1148,3,2,3,"323",At Risk
19723,197,1,575,3,2,3,"323",At Risk
24213,133,1,1214,3,2,3,"323",At Risk
27138,131,1,777,3,2,3,"323",At Risk
20768,133,1,1170,3,2,3,"323",At Risk
29459,133,1,805,3,2,3,"323",At Risk
22593,157,1,554,3,2,3,"323",At Risk
23900,161,1,540,3,2,3,"323",At Risk
18542,206,1,124,3,2,3,"323",At Risk
16217,154,1,125,3,2,3,"323",At Risk
23238,206,1,617,3,2,3,"323",At Risk
23515,132,1,540,3,2,3,"323",At Risk
28501,158,1,786,3,2,3,"323",At Risk
23391,131,1,613,3,2,3,"323",At Risk
23384,131,1,549,3,2,3,"323",At Risk
19145,132,1,133,3,2,3,"323",At Risk
21847,190,1,188,3,2,3,"323",At Risk
24036,132,1,608,3,2,3,"323",At Risk
27798,201,1,1174,3,2,3,"323",At Risk
23403,131,1,554,3,2,3,"323",At Risk
19228,132,1,124,3,2,3,"323",At Risk
20422,206,1,1134,3,2,3,"323",At Risk
22649,132,1,589,3,2,3,"323",At Risk
16102,132,1,564,3,2,3,"323",At Risk
27123,158,1,777,3,2,3,"323",At Risk
19841,132,1,604,3,2,3,"323",At Risk
24193,132,1,1199,3,2,3,"323",At Risk
20351,132,1,120,3,2,3,"323",At Risk
22718,186,1,600,3,2,3,"323",At Risk
22993,158,1,565,3,2,3,"323",At Risk
18917,132,1,608,3,2,3,"323",At Risk
19837,132,1,590,3,2,3,"323",At Risk
22892,158,1,561,3,2,3,"323",At Risk
18649,164,1,603,3,2,3,"323",At Risk
23616,132,1,819,3,2,3,"323",At Risk
23404,132,1,625,3,2,3,"323",At Risk
18650,158,1,561,3,2,3,"323",At Risk
23266,201,1,604,3,2,3,"323",At Risk
18471,196,1,540,3,2,3,"323",At Risk
25614,161,1,1229,3,2,3,"323",At Risk
22349,166,1,125,3,2,3,"323",At Risk
22719,196,1,568,3,2,3,"323",At Risk
24069,189,1,1174,3,2,3,"323",At Risk
27811,194,1,1155,3,2,3,"323",At Risk
21640,194,1,124,3,2,3,"323",At Risk
26976,194,1,791,3,2,3,"323",At Risk
22722,194,1,563,3,2,3,"323",At Risk
14640,187,1,812,3,2,3,"323",At Risk
27134,152,1,777,3,2,3,"323",At Risk
23788,161,1,1215,3,2,3,"323",At Risk
23399,154,1,561,3,2,3,"323",At Risk
23338,166,1,568,3,2,3,"323",At Risk
23382,154,1,600,3,2,3,"323",At Risk
12496,163,1,205,3,2,3,"323",At Risk
23392,154,1,554,3,2,3,"323",At Risk
27809,196,1,1164,3,2,3,"323",At Risk
23269,187,1,575,3,2,3,"323",At Risk
24054,191,1,1174,3,2,3,"323",At Risk
20652,165,1,1174,3,2,3,"323",At Risk
24025,154,1,578,3,2,3,"323",At Risk
28336,163,1,139,3,2,3,"323",At Risk
29097,163,1,549,3,2,3,"323",At Risk
22601,161,1,565,3,2,3,"323",At Risk
18648,166,1,557,3,2,3,"323",At Risk
24055,193,1,1170,3,2,3,"323",At Risk
22679,152,1,612,3,2,3,"323",At Risk
24837,166,1,588,3,2,3,"323",At Risk
23195,200,1,639,3,2,3,"323",At Risk
27125,166,1,608,3,2,3,"323",At Risk
23161,152,1,575,3,2,3,"323",At Risk
23073,167,1,540,3,2,3,"323",At Risk
23372,152,1,554,3,2,3,"323",At Risk
20844,167,1,1155,3,2,3,"323",At Risk
23036,167,1,625,3,2,3,"323",At Risk
27501,203,1,578,3,2,3,"323",At Risk
18943,156,1,903,3,2,3,"323",At Risk
23293,151,1,152,3,2,3,"323",At Risk
24044,193,1,1174,3,2,3,"323",At Risk
23898,200,1,603,3,2,3,"323",At Risk
23268,193,1,568,3,2,3,"323",At Risk
21152,151,1,1134,3,2,3,"323",At Risk
14907,153,1,127,3,2,3,"323",At Risk
26962,195,1,554,3,2,3,"323",At Risk
22872,196,1,540,3,2,3,"323",At Risk
23358,167,1,562,3,2,3,"323",At Risk
27137,167,1,617,3,2,3,"323",At Risk
23056,167,1,599,3,2,3,"323",At Risk
24051,203,1,1170,3,2,3,"323",At Risk
20654,167,1,1170,3,2,3,"323",At Risk
23510,151,1,554,3,2,3,"323",At Risk
23189,151,1,600,3,2,3,"323",At Risk
27598,151,1,556,3,2,3,"323",At Risk
23960,168,1,600,3,2,3,"323",At Risk
28548,151,1,751,3,2,3,"323",At Risk
27692,151,1,603,3,2,3,"323",At Risk
16067,151,1,665,3,2,3,"323",At Risk
27511,189,1,549,3,2,3,"323",At Risk
28139,151,1,127,3,2,3,"323",At Risk
21343,153,1,1170,3,2,3,"323",At Risk
23902,168,1,564,3,2,3,"323",At Risk
20735,168,1,1120,3,2,3,"323",At Risk
20526,187,1,1170,3,2,3,"323",At Risk
24978,200,1,155,3,2,3,"323",At Risk
29087,169,1,810,3,2,3,"323",At Risk
27709,150,1,629,3,2,3,"323",At Risk
19718,200,1,580,3,2,3,"323",At Risk
28509,169,1,777,3,2,3,"323",At Risk
28531,150,1,751,3,2,3,"323",At Risk
20846,156,1,1174,3,2,3,"323",At Risk
28684,150,1,777,3,2,3,"323",At Risk
23021,169,1,564,3,2,3,"323",At Risk
27121,200,1,540,3,2,3,"323",At Risk
23035,169,1,562,3,2,3,"323",At Risk
28534,197,1,603,3,2,3,"323",At Risk
27585,169,1,563,3,2,3,"323",At Risk
27159,153,1,791,3,2,3,"323",At Risk
19636,150,1,133,3,2,3,"323",At Risk
23168,150,1,540,3,2,3,"323",At Risk
20395,200,1,1180,3,2,3,"323",At Risk
20661,169,1,1174,3,2,3,"323",At Risk
15995,169,1,609,3,2,3,"323",At Risk
27928,156,1,1120,3,2,3,"323",At Risk
19700,153,1,120,3,2,3,"323",At Risk
24187,170,1,1155,3,2,3,"323",At Risk
24058,160,1,1164,3,2,3,"323",At Risk
16457,170,1,150,3,2,3,"323",At Risk
23017,170,1,564,3,2,3,"323",At Risk
26979,149,1,589,3,2,3,"323",At Risk
15326,170,1,173,3,2,3,"323",At Risk
19882,200,1,124,3,2,3,"323",At Risk
23239,200,1,540,3,2,3,"323",At Risk
19714,200,1,549,3,2,3,"323",At Risk
29453,149,1,742,3,2,3,"323",At Risk
20678,170,1,1155,3,2,3,"323",At Risk
20647,170,1,1155,3,2,3,"323",At Risk
23326,165,1,561,3,2,3,"323",At Risk
24049,149,1,575,3,2,3,"323",At Risk
18989,153,1,133,3,2,3,"323",At Risk
23015,170,1,564,3,2,3,"323",At Risk
23170,149,1,575,3,2,3,"323",At Risk
22749,203,1,600,3,2,3,"323",At Risk
23174,149,1,554,3,2,3,"323",At Risk
24059,149,1,584,3,2,3,"323",At Risk
19721,199,1,564,3,2,3,"323",At Risk
27141,171,1,575,3,2,3,"323",At Risk
16061,171,1,592,3,2,3,"323",At Risk
23042,171,1,590,3,2,3,"323",At Risk
21102,149,1,793,3,2,3,"323",At Risk
22790,189,1,575,3,2,3,"323",At Risk
22925,149,1,135,3,2,3,"323",At Risk
19838,149,1,605,3,2,3,"323",At Risk
20019,148,1,129,3,2,3,"323",At Risk
20765,171,1,1180,3,2,3,"323",At Risk
13803,171,1,186,3,2,3,"323",At Risk
27122,171,1,786,3,2,3,"323",At Risk
22206,171,1,201,3,2,3,"323",At Risk
28376,188,1,1134,3,2,3,"323",At Risk
18873,172,1,129,3,2,3,"323",At Risk
24101,203,1,1170,3,2,3,"323",At Risk
23047,172,1,554,3,2,3,"323",At Risk
29342,172,1,802,3,2,3,"323",At Risk
27877,203,1,1229,3,2,3,"323",At Risk
29094,172,1,796,3,2,3,"323",At Risk
27789,153,1,554,3,2,3,"323",At Risk
20016,172,1,133,3,2,3,"323",At Risk
22490,172,1,549,3,2,3,"323",At Risk
20858,153,1,1155,3,2,3,"323",At Risk
18651,172,1,608,3,2,3,"323",At Risk
18656,148,1,564,3,2,3,"323",At Risk
18916,148,1,659,3,2,3,"323",At Risk
27171,172,1,589,3,2,3,"323",At Risk
20701,156,1,1155,3,2,3,"323",At Risk
28521,148,1,1164,3,2,3,"323",At Risk
18653,147,1,554,3,2,3,"323",At Risk
27119,147,1,1229,3,2,3,"323",At Risk
23383,147,1,600,3,2,3,"323",At Risk
23041,172,1,561,3,2,3,"323",At Risk
23393,147,1,615,3,2,3,"323",At Risk
23371,147,1,564,3,2,3,"323",At Risk
28364,173,1,1170,3,2,3,"323",At Risk
23032,165,1,549,3,2,3,"323",At Risk
27790,147,1,563,3,2,3,"323",At Risk
29452,173,1,742,3,2,3,"323",At Risk
23059,173,1,600,3,2,3,"323",At Risk
22782,192,1,568,3,2,3,"323",At Risk
27691,147,1,603,3,2,3,"323",At Risk
27786,147,1,575,3,2,3,"323",At Risk
23905,163,1,575,3,2,3,"323",At Risk
18822,173,1,120,3,2,3,"323",At Risk
22873,193,1,540,3,2,3,"323",At Risk
23450,147,1,578,3,2,3,"323",At Risk
21146,147,1,1155,3,2,3,"323",At Risk
20059,199,1,1170,3,2,3,"323",At Risk
16019,173,1,574,3,2,3,"323",At Risk
22515,173,1,554,3,2,3,"323",At Risk
23175,147,1,570,3,2,3,"323",At Risk
27581,173,1,540,3,2,3,"323",At Risk
20785,147,1,1145,3,2,3,"323",At Risk
23390,147,1,540,3,2,3,"323",At Risk
25369,146,1,157,3,2,3,"323",At Risk
20973,146,1,194,3,2,3,"323",At Risk
23365,146,1,540,3,2,3,"323",At Risk
23136,146,1,575,3,2,3,"323",At Risk
29460,146,1,751,3,2,3,"323",At Risk
21087,146,1,819,3,2,3,"323",At Risk
21150,146,1,1170,3,2,3,"323",At Risk
24217,146,1,1209,3,2,3,"323",At Risk
20437,202,1,1155,3,2,3,"323",At Risk
23933,174,1,564,3,2,3,"323",At Risk
20645,174,1,1143,3,2,3,"323",At Risk
23339,174,1,575,3,2,3,"323",At Risk
20328,165,1,120,3,2,3,"323",At Risk
18942,199,1,889,3,2,3,"323",At Risk
27932,174,1,123,3,2,3,"323",At Risk
21530,175,1,129,3,2,3,"323",At Risk
29095,175,1,777,3,2,3,"323",At Risk
24184,175,1,1155,3,2,3,"323",At Risk
24050,193,1,1164,3,2,3,"323",At Risk
20715,175,1,196,3,2,3,"323",At Risk
19681,199,1,1180,3,2,3,"323",At Risk
20853,165,1,1148,3,2,3,"323",At Risk
27583,175,1,554,3,2,3,"323",At Risk
23917,175,1,554,3,2,3,"323",At Risk
27582,175,1,562,3,2,3,"323",At Risk
19740,175,1,590,3,2,3,"323",At Risk
21541,146,1,150,3,2,3,"323",At Risk
29096,176,1,575,3,2,3,"323",At Risk
22612,176,1,562,3,2,3,"323",At Risk
21342,176,1,1155,3,2,3,"323",At Risk
23356,176,1,589,3,2,3,"323",At Risk
22997,165,1,608,3,2,3,"323",At Risk
22626,176,1,565,3,2,3,"323",At Risk
24822,176,1,196,3,2,3,"323",At Risk
28045,145,1,120,3,2,3,"323",At Risk
24212,145,1,1155,3,2,3,"323",At Risk
28405,176,1,1155,3,2,3,"323",At Risk
23082,176,1,603,3,2,3,"323",At Risk
23355,176,1,603,3,2,3,"323",At Risk
19736,199,1,664,3,2,3,"323",At Risk
29067,176,1,540,3,2,3,"323",At Risk
23033,165,1,589,3,2,3,"323",At Risk
23264,193,1,540,3,2,3,"323",At Risk
14877,145,1,889,3,2,3,"323",At Risk
16022,177,1,590,3,2,3,"323",At Risk
29088,177,1,756,3,2,3,"323",At Risk
28505,161,1,827,3,2,3,"323",At Risk
23982,177,1,549,3,2,3,"323",At Risk
18473,177,1,127,3,2,3,"323",At Risk
20750,160,1,1184,3,2,3,"323",At Risk
19824,145,1,629,3,2,3,"323",At Risk
23226,199,1,589,3,2,3,"323",At Risk
26048,189,1,191,3,2,3,"323",At Risk
20484,193,1,1152,3,2,3,"323",At Risk
18673,204,1,129,3,2,3,"323",At Risk
24850,145,1,625,3,2,3,"323",At Risk
29445,145,1,183,3,2,3,"323",At Risk
20677,177,1,1184,3,2,3,"323",At Risk
22151,144,1,133,3,2,3,"323",At Risk
23903,177,1,540,3,2,3,"323",At Risk
20650,178,1,1174,3,2,3,"323",At Risk
20481,187,1,1170,3,2,3,"323",At Risk
24565,198,1,575,3,2,3,"323",At Risk
20755,166,1,1164,3,2,3,"323",At Risk
22655,198,1,565,3,2,3,"323",At Risk
14874,144,1,804,3,2,3,"323",At Risk
24017,144,1,554,3,2,3,"323",At Risk
27706,144,1,554,3,2,3,"323",At Risk
20525,204,1,1155,3,2,3,"323",At Risk
16080,144,1,567,3,2,3,"323",At Risk
24186,178,1,1148,3,2,3,"323",At Risk
27379,178,1,152,3,2,3,"323",At Risk
23394,144,1,540,3,2,3,"323",At Risk
29456,144,1,765,3,2,3,"323",At Risk
20693,156,1,1155,3,2,3,"323",At Risk
20657,164,1,1193,3,2,3,"323",At Risk
23016,178,1,561,3,2,3,"323",At Risk
20379,178,1,124,3,2,3,"323",At Risk
24027,143,1,562,3,2,3,"323",At Risk
29091,179,1,756,3,2,3,"323",At Risk
20699,179,1,1209,3,2,3,"323",At Risk
22685,189,1,600,3,2,3,"323",At Risk
28513,155,1,811,3,2,3,"323",At Risk
20686,179,1,1152,3,2,3,"323",At Risk
21335,179,1,1183,3,2,3,"323",At Risk
24382,188,1,144,3,2,3,"323",At Risk
20855,179,1,1155,3,2,3,"323",At Risk
20685,156,1,1155,3,2,3,"323",At Risk
22495,179,1,608,3,2,3,"323",At Risk
21144,143,1,1188,3,2,3,"323",At Risk
20401,191,1,1184,3,2,3,"323",At Risk
21334,179,1,1155,3,2,3,"323",At Risk
27140,166,1,576,3,2,3,"323",At Risk
21155,143,1,1155,3,2,3,"323",At Risk
14631,198,1,848,3,2,3,"323",At Risk
19737,189,1,622,3,2,3,"323",At Risk
21761,198,1,135,3,2,3,"323",At Risk
23081,180,1,609,3,2,3,"323",At Risk
23318,180,1,561,3,2,3,"323",At Risk
21767,180,1,124,3,2,3,"323",At Risk
22678,198,1,654,3,2,3,"323",At Risk
19814,180,1,590,3,2,3,"323",At Risk
27796,180,1,1134,3,2,3,"323",At Risk
29006,180,1,151,3,2,3,"323",At Risk
18949,164,1,802,3,2,3,"323",At Risk
16065,142,1,572,3,2,3,"323",At Risk
23270,181,1,617,3,2,3,"323",At Risk
23369,142,1,609,3,2,3,"323",At Risk
29098,181,1,629,3,2,3,"323",At Risk
21107,142,1,807,3,2,3,"323",At Risk
24202,154,1,1120,3,2,3,"323",At Risk
27514,192,1,540,3,2,3,"323",At Risk
22788,201,1,604,3,2,3,"323",At Risk
26759,198,1,124,3,2,3,"323",At Risk
29086,204,1,805,3,2,3,"323",At Risk
20674,181,1,1143,3,2,3,"323",At Risk
27998,142,1,144,3,2,3,"323",At Risk
20653,181,1,1155,3,2,3,"323",At Risk
21153,142,1,1148,3,2,3,"323",At Risk
26992,191,1,584,3,2,3,"323",At Risk
27781,156,1,575,3,2,3,"323",At Risk
27693,142,1,540,3,2,3,"323",At Risk
23977,181,1,124,3,2,3,"323",At Risk
20399,193,1,1184,3,2,3,"323",At Risk
20675,181,1,1155,3,2,3,"323",At Risk
20782,142,1,1197,3,2,3,"323",At Risk
21151,142,1,1155,3,2,3,"323",At Risk
23302,165,1,554,3,2,3,"323",At Risk
19675,142,1,199,3,2,3,"323",At Risk
26955,182,1,565,3,2,3,"323",At Risk
27778,182,1,540,3,2,3,"323",At Risk
21626,141,1,135,3,2,3,"323",At Risk
20857,141,1,1120,3,2,3,"323",At Risk
19804,182,1,124,3,2,3,"323",At Risk
21264,141,1,1120,3,2,3,"323",At Risk
22999,182,1,554,3,2,3,"323",At Risk
23125,182,1,603,3,2,3,"323",At Risk
23287,182,1,609,3,2,3,"323",At Risk
22789,197,1,575,3,2,3,"323",At Risk
27599,141,1,603,3,2,3,"323",At Risk
19831,141,1,580,3,2,3,"323",At Risk
20287,141,1,144,3,2,3,"323",At Risk
19816,141,1,124,3,2,3,"323",At Risk
22487,182,1,589,3,2,3,"323",At Risk
27852,141,1,575,3,2,3,"323",At Risk
29080,189,1,777,3,2,3,"323",At Risk
16873,191,1,578,3,2,3,"323",At Risk
21108,141,1,819,3,2,3,"323",At Risk
21670,141,1,148,3,2,3,"323",At Risk
23026,163,1,603,3,2,3,"323",At Risk
15090,191,1,164,3,2,3,"323",At Risk
23242,195,1,554,3,2,3,"323",At Risk
27890,140,1,561,3,2,3,"323",At Risk
18947,183,1,804,3,2,3,"323",At Risk
28502,183,1,777,3,2,3,"323",At Risk
27198,197,1,148,3,2,3,"323",At Risk
16066,140,1,612,3,2,3,"323",At Risk
24077,140,1,589,3,2,3,"323",At Risk
28518,183,1,750,3,2,3,"323",At Risk
22770,194,1,540,3,2,3,"323",At Risk
19738,183,1,605,3,2,3,"323",At Risk
29417,204,1,195,3,2,3,"323",At Risk
22754,140,1,194,3,2,3,"323",At Risk
21333,204,1,1174,3,2,3,"323",At Risk
23334,183,1,554,3,2,3,"323",At Risk
23058,183,1,589,3,2,3,"323",At Risk
20480,197,1,1155,3,2,3,"323",At Risk
19248,183,1,147,3,2,3,"323",At Risk
20826,183,1,1174,3,2,3,"323",At Risk
22711,197,1,589,3,2,3,"323",At Risk
16069,140,1,580,3,2,3,"323",At Risk
29457,140,1,756,3,2,3,"323",At Risk
20660,183,1,1180,3,2,3,"323",At Risk
14748,183,1,125,3,2,3,"323",At Risk
29085,197,1,777,3,2,3,"323",At Risk
26978,140,1,554,3,2,3,"323",At Risk
24114,183,1,1179,3,2,3,"323",At Risk
22716,197,1,554,3,2,3,"323",At Risk
29182,153,1,540,3,2,3,"323",At Risk
23395,139,1,554,3,2,3,"323",At Risk
19722,184,1,586,3,2,3,"323",At Risk
23142,139,1,557,3,2,3,"323",At Risk
18672,161,1,129,3,2,3,"323",At Risk
22083,156,1,155,3,2,3,"323",At Risk
21855,164,1,580,3,2,3,"323",At Risk
23204,187,1,563,3,2,3,"323",At Risk
20436,184,1,1134,3,2,3,"323",At Risk
23162,139,1,564,3,2,3,"323",At Risk
29066,197,1,540,3,2,3,"323",At Risk
21149,139,1,1183,3,2,3,"323",At Risk
27517,184,1,540,3,2,3,"323",At Risk
28493,184,1,815,3,2,3,"323",At Risk
24018,139,1,575,3,2,3,"323",At Risk
28489,184,1,786,3,2,3,"323",At Risk
25594,184,1,1215,3,2,3,"323",At Risk
27689,139,1,540,3,2,3,"323",At Risk
23141,139,1,603,3,2,3,"323",At Risk
19890,197,1,120,3,2,3,"323",At Risk
27005,184,1,777,3,2,3,"323",At Risk
27902,184,1,1174,3,2,3,"323",At Risk
22484,184,1,590,3,2,3,"323",At Risk
27891,139,1,598,3,2,3,"323",At Risk
13720,139,1,1155,3,2,3,"323",At Risk
24189,154,1,1174,3,2,3,"323",At Risk
22753,185,1,724,3,2,3,"323",At Risk
22205,194,1,120,3,2,3,"323",At Risk
22673,138,1,609,3,2,3,"323",At Risk
11509,185,1,196,3,2,3,"323",At Risk
20798,205,1,124,3,2,3,"323",At Risk
16094,138,1,567,3,2,3,"323",At Risk
13530,138,1,186,3,2,3,"323",At Risk
26960,197,1,575,3,2,3,"323",At Risk
20459,185,1,1155,3,2,3,"323",At Risk
29458,138,1,811,3,2,3,"323",At Risk
18504,205,1,129,3,2,3,"323",At Risk
28353,186,1,549,3,2,3,"323",At Risk
29454,138,1,742,3,2,3,"323",At Risk
24104,156,1,1155,3,2,3,"323",At Risk
21274,138,1,1198,3,2,3,"323",At Risk
24580,160,1,597,3,2,3,"323",At Risk
22283,163,1,157,3,2,3,"323",At Risk
22994,157,1,540,3,2,3,"323",At Risk
28507,163,1,777,3,2,3,"323",At Risk
25081,163,1,777,3,2,3,"323",At Risk
24052,138,1,549,3,2,3,"323",At Risk
23216,186,1,613,3,2,3,"323",At Risk
22717,205,1,575,3,2,3,"323",At Risk
18953,137,1,777,3,2,3,"323",At Risk
26949,188,1,565,3,2,3,"323",At Risk
24864,195,1,156,3,2,3,"323",At Risk
19739,160,1,615,3,2,3,"323",At Risk
22141,157,1,166,3,2,3,"323",At Risk
27707,137,1,561,3,2,3,"323",At Risk
27133,137,1,777,3,2,3,"323",At Risk
22645,137,1,554,3,2,3,"323",At Risk
14867,202,1,839,3,2,3,"323",At Risk
20793,159,1,1205,3,2,3,"323",At Risk
19715,201,1,124,3,2,3,"323",At Risk
14871,159,1,848,3,2,3,"323",At Risk
27008,137,1,617,3,2,3,"323",At Risk
22555,137,1,144,3,2,3,"323",At Risk
28341,156,1,129,3,2,3,"323",At Risk
23961,156,1,685,3,2,3,"323",At Risk
28715,196,1,589,3,2,3,"323",At Risk
21344,137,1,1155,3,2,3,"323",At Risk
15957,192,1,164,3,2,3,"323",At Risk
25043,160,1,162,3,2,3,"323",At Risk
24192,137,1,1155,3,2,3,"323",At Risk
19888,190,1,120,3,2,3,"323",At Risk
22675,137,1,629,3,2,3,"323",At Risk
18948,163,1,807,3,2,3,"323",At Risk
27132,159,1,572,3,2,3,"323",At Risk
14745,186,1,902,3,2,3,"323",At Risk
22603,156,1,561,3,2,3,"323",At Risk
18828,137,1,120,3,2,3,"323",At Risk
19735,201,1,572,3,2,3,"323",At Risk
23352,166,1,540,3,2,3,"323",At Risk
19688,205,1,120,3,2,3,"323",At Risk
23619,136,1,807,3,2,3,"323",At Risk
28431,162,1,198,3,2,3,"323",At Risk
27179,161,1,549,3,2,3,"323",At Risk
19813,159,1,540,3,2,3,"323",At Risk
29090,156,1,779,3,2,3,"323",At Risk
21518,194,1,144,3,2,3,"323",At Risk
24065,162,1,1170,3,2,3,"323",At Risk
19730,205,1,639,3,2,3,"323",At Risk
20723,194,1,144,3,2,3,"323",At Risk
29185,136,1,564,3,2,3,"323",At Risk
19704,188,1,1143,3,2,3,"323",At Risk
22654,136,1,564,3,2,3,"323",At Risk
22871,190,1,561,3,2,3,"323",At Risk
19777,186,1,120,3,2,3,"323",At Risk
18753,205,1,124,3,2,3,"323",At Risk
22864,191,1,572,3,2,3,"323",At Risk
23135,156,1,554,3,2,3,"323",At Risk
19780,155,1,615,3,2,3,"323",At Risk
12725,165,1,127,3,2,3,"323",At Risk
21156,135,1,1149,3,2,3,"323",At Risk
28494,195,1,751,3,2,3,"323",At Risk
28351,195,1,575,3,2,3,"323",At Risk
19808,164,1,590,3,2,3,"323",At Risk
23034,162,1,540,3,2,3,"323",At Risk
21235,135,1,1134,3,2,3,"323",At Risk
22862,186,1,540,3,2,3,"323",At Risk
14875,135,1,839,3,2,3,"323",At Risk
23160,135,1,674,3,2,3,"323",At Risk
20646,159,1,1198,3,2,3,"323",At Risk
23438,135,1,123,3,2,3,"323",At Risk
28500,201,1,777,3,2,3,"323",At Risk
23028,159,1,600,3,2,3,"323",At Risk
27584,162,1,599,3,2,3,"323",At Risk
23163,135,1,600,3,2,3,"323",At Risk
20175,205,1,1214,3,2,3,"323",At Risk
18904,135,1,608,3,2,3,"323",At Risk
23181,195,1,589,3,2,3,"323",At Risk
26929,157,1,589,3,2,3,"323",At Risk
23018,161,1,608,3,2,3,"323",At Risk
19749,166,1,683,3,2,3,"323",At Risk
28499,205,1,779,3,2,3,"323",At Risk
19020,155,1,124,3,2,3,"323",At Risk
24048,194,1,1174,3,2,3,"323",At Risk
27802,135,1,561,3,2,3,"323",At Risk
27363,205,1,133,3,2,3,"323",At Risk
20294,139,1,120,3,1,3,"313",At Risk
21513,163,1,120,3,1,3,"313",At Risk
18612,163,1,120,3,1,3,"313",At Risk
21082,192,1,99,3,1,3,"313",At Risk
23693,201,1,120,3,1,3,"313",At Risk
20271,197,1,120,3,1,3,"313",At Risk
24665,183,1,110,3,1,3,"313",At Risk
12897,147,1,107,3,1,3,"313",At Risk
27935,157,1,114,3,1,3,"313",At Risk
19012,172,1,120,3,1,3,"313",At Risk
28722,190,1,120,3,1,3,"313",At Risk
12424,158,1,99,3,1,3,"313",At Risk
29341,145,1,99,3,1,3,"313",At Risk
23333,202,1,120,3,1,3,"313",At Risk
25054,191,1,103,3,1,3,"313",At Risk
24678,171,1,100,3,1,3,"313",At Risk
12625,148,1,100,3,1,3,"313",At Risk
27007,196,1,114,3,1,3,"313",At Risk
20937,148,1,120,3,1,3,"313",At Risk
21320,136,1,100,3,1,3,"313",At Risk
13498,164,1,100,3,1,3,"313",At Risk
17194,191,1,111,3,1,3,"313",At Risk
24911,183,1,103,3,1,3,"313",At Risk
20504,147,1,120,3,1,3,"313",At Risk
21786,154,1,120,3,1,3,"313",At Risk
28879,201,1,103,3,1,3,"313",At Risk
21421,192,1,100,3,1,3,"313",At Risk
25333,140,1,100,3,1,3,"313",At Risk
24974,144,1,100,3,1,3,"313",At Risk
21706,160,1,100,3,1,3,"313",At Risk
26104,162,1,115,3,1,3,"313",At Risk
24732,178,1,100,3,1,3,"313",At Risk
25633,197,1,110,3,1,3,"313",At Risk
21936,151,1,100,3,1,3,"313",At Risk
28855,199,1,103,3,1,3,"313",At Risk
14001,175,1,107,3,1,3,"313",At Risk
27461,204,1,110,3,1,3,"313",At Risk
15382,179,1,103,3,1,3,"313",At Risk
22882,157,1,101,3,1,3,"313",At Risk
22155,145,1,70,3,1,2,"312",At Risk
28021,205,1,79,3,1,2,"312",At Risk
21303,186,1,69,3,1,2,"312",At Risk
21536,134,1,79,3,1,2,"312",At Risk
25070,134,1,68,3,1,2,"312",At Risk
12714,195,1,50,3,1,2,"312",At Risk
28276,140,1,64,3,1,2,"312",At Risk
18636,155,1,59,3,1,2,"312",At Risk
14550,145,1,49,3,1,2,"312",At Risk
14004,157,1,57,3,1,2,"312",At Risk
29273,157,1,63,3,1,2,"312",At Risk
13334,183,1,72,3,1,2,"312",At Risk
13594,186,1,45,3,1,2,"312",At Risk
22837,140,1,70,3,1,2,"312",At Risk
15096,134,1,70,3,1,2,"312",At Risk
29213,137,1,68,3,1,2,"312",At Risk
20501,186,1,65,3,1,2,"312",At Risk
